0.007792 6.426058 2.754227 10.273916 -0.630084 -1.816464 -1.314131 1.0
0.008485 -18.167812 13.575199 -1.628508 -1.032238 -0.825296 1.246574 1.0
0.002937 -17.409073 5.700359 5.955044 0.641678 0.685639 -0.458927 1.0
0.002038 -6.986499 17.907021 3.291115 -0.622317 0.711566 -0.714235 1.0
0.004615 -0.895645 -13.122646 7.675455 0.136095 -0.654661 1.117189 1.0
0.006498 -17.625731 4.350578 0.186594 1.609613 0.765679 0.771513 1.0
0.002050 14.970161 3.456791 18.296013 -1.890030 -1.727140 -0.044202 1.0
0.007740 -16.130005 -16.982582 13.763023 -0.489064 0.298913 -0.172476 1.0
0.008009 18.993404 -17.856709 2.289856 0.559090 0.624392 -1.846030 1.0
0.009440 -8.077950 -6.107323 -5.771326 0.132444 1.983787 1.504543 1.0
0.002139 0.890997 14.975410 11.725403 -1.117570 0.994133 0.403048 1.0
0.000066 -8.512526 9.987724 -16.314442 0.317475 -0.192078 -0.252019 1.0
0.005778 18.357571 15.701893 -18.290489 -0.823764 -1.004170 -1.084064 1.0
0.005320 8.576727 -10.963064 -16.219145 0.483840 -0.093088 -0.535090 1.0
0.001875 1.697767 14.358631 5.481743 1.167816 -0.513394 -0.617580 1.0
0.005845 -17.869461 -12.028693 -6.245660 -1.079592 -0.705691 -0.551327 1.0
0.009633 -3.404879 14.203598 -0.140417 0.002456 1.279512 0.751311 1.0
0.003226 6.769190 9.757481 -6.022025 -1.217614 -0.433244 -1.526906 1.0
0.008240 -12.734585 9.846645 12.550499 1.623775 -1.203658 -1.884470 1.0
0.004270 -5.788733 -11.238393 -3.666409 1.868484 -0.391108 -1.349243 1.0
0.003186 4.936350 5.215034 9.073200 1.329615 -1.168234 1.488007 1.0
0.007332 -19.887104 -2.558758 -5.043972 -1.402797 -0.802420 1.719406 1.0
0.000144 14.607841 -6.003834 13.567551 -1.014688 -1.864904 0.563021 1.0
0.001731 -5.613732 10.000397 -3.351421 -0.733359 -1.572274 -1.212643 1.0
0.002775 -11.981623 -15.128079 -17.634373 1.908972 0.096203 0.884985 1.0
0.009851 13.371178 9.353615 6.193588 1.561124 1.811327 -1.031383 1.0
0.008858 3.149195 8.510160 -9.713123 -0.845213 -1.489336 0.723516 1.0
0.005317 -4.905653 -9.302338 15.613640 1.842189 1.664871 1.485669 1.0
0.009111 -8.420959 -11.078226 8.257439 -1.721019 -1.172808 0.616939 1.0
0.007214 12.003704 -13.706358 -2.762938 0.331538 0.154444 -0.261558 1.0
0.005003 -2.447203 -10.156135 -14.146786 -0.502125 0.791169 1.175915 1.0
0.004028 19.192574 9.531824 1.382044 -1.200801 -1.862557 0.000190 1.0
0.002963 -2.755686 5.186033 1.673847 1.234058 0.813366 -1.757967 1.0
0.009625 -4.792017 -19.423117 -4.315905 -1.740383 1.376016 -1.294486 1.0
0.003928 -8.627245 1.880577 6.845005 0.398087 -1.353549 -1.092526 1.0
0.009785 9.770908 19.662918 -5.379103 -0.657107 0.008715 -1.525320 1.0
0.004866 10.981220 1.381178 13.458736 0.096336 -0.885721 1.689950 1.0
0.002450 6.735390 1.703321 -12.284056 -1.812012 1.510028 -0.951629 1.0
0.009945 -8.832233 -3.342270 -13.521646 -1.831085 0.949488 -1.951545 1.0
0.005962 -1.480806 -7.910126 14.524925 0.039779 0.572149 0.107123 1.0
0.006028 4.539375 13.264668 19.263237 -0.279911 -0.462259 -1.180899 1.0
0.006568 -18.322197 18.842335 3.134804 0.662777 -0.711650 -0.698831 1.0
0.001861 -19.625683 -8.863544 -9.577947 -1.655105 -1.344886 0.500451 1.0
0.002692 10.908251 14.978470 -16.834690 1.935216 1.170621 -1.376644 1.0
0.001879 11.393902 17.314041 -2.921764 1.390361 -0.200520 1.857440 1.0
0.009983 14.430042 5.738430 5.790470 0.044108 1.324606 -1.343403 1.0
0.008581 18.540730 14.052094 13.581024 1.628031 -1.680817 -1.499966 1.0
0.000165 13.817356 -11.713007 19.494556 0.502683 0.596937 0.714776 1.0
0.008105 -10.708085 -10.790792 -0.841629 1.476092 0.675947 0.644839 1.0
0.009523 14.256176 3.516779 -13.483863 1.671981 0.984028 -1.434518 1.0
0.000130 -11.769251 -5.806566 9.039213 0.206072 -0.542450 -0.951528 1.0
0.004165 -13.360996 1.732384 -3.837219 -1.214699 0.550061 0.867711 1.0
0.004045 1.570177 -10.026477 5.003990 -1.790403 0.700771 1.854152 1.0
0.001850 -1.843794 11.336737 16.552704 0.134392 -1.275850 0.795194 1.0
0.007060 15.319801 -0.075031 18.950737 -1.492776 -1.081203 0.229440 1.0
0.005513 -12.704062 2.846992 9.395617 -0.789671 0.004269 -0.245233 1.0
0.000940 19.660614 -4.013817 19.768520 0.952624 -1.245644 0.465064 1.0
0.005835 6.574127 11.361208 -12.158127 1.835584 -1.343599 -1.873726 1.0
0.005732 17.171143 -4.576221 7.469482 1.958878 -1.145855 1.609007 1.0
0.001451 5.494539 -13.280760 -9.728784 0.834739 1.455289 -0.952605 1.0
0.008919 14.210865 2.019815 -12.947870 -1.485181 -1.430772 1.015392 1.0
0.009229 -0.236952 17.570629 -10.436714 -0.985828 -0.804193 -0.077116 1.0
0.004791 -0.994555 4.519581 0.615484 -1.553040 -1.939577 1.528419 1.0
0.005333 3.839724 14.246284 -2.692137 -0.675217 -0.373186 -0.135738 1.0
0.001632 15.513763 19.834415 -2.953287 0.409661 1.164191 -1.438423 1.0
0.006054 -7.638641 17.344849 -5.149523 1.196891 0.153738 -0.118789 1.0
0.003792 -15.096375 -4.768822 10.410215 0.448058 -1.496002 0.690730 1.0
0.007754 5.329624 14.997105 16.355320 0.385086 0.145398 -0.301522 1.0
0.005807 2.461765 14.893589 -3.464724 0.837897 -1.467433 0.858989 1.0
0.007583 -12.644281 7.565598 -4.990694 0.139383 -1.392949 0.703908 1.0
0.001445 -16.924664 -12.811953 -10.492085 1.951097 0.092357 0.238455 1.0
0.004273 -1.399031 6.498615 -17.762516 -1.462191 0.953290 1.951730 1.0
0.001840 -9.972982 -15.912413 0.091002 0.947087 1.697073 -1.300423 1.0
0.004494 -1.487867 -6.565709 10.118885 -1.189201 1.107140 -0.301518 1.0
0.005972 1.112947 -14.707773 6.454346 -0.179447 0.038059 -0.342591 1.0
0.000166 -6.089903 6.993425 18.503651 -0.918423 0.068235 -1.166941 1.0
0.003070 -4.484439 -9.955641 -4.460299 -0.424762 1.032414 -0.219248 1.0
0.002764 -14.479161 8.729252 -7.437066 0.524110 0.722654 1.639662 1.0
0.009505 -6.058296 18.211681 3.750494 -0.547390 0.019272 -0.101247 1.0
0.000848 9.540751 -8.597728 17.976280 0.732924 -1.742532 1.260484 1.0
0.007387 -17.265381 -19.268980 -13.746357 0.499108 0.500282 0.239450 1.0
0.006076 -1.848145 18.243145 12.534122 -1.900219 -0.980058 0.161485 1.0
0.000205 6.831129 10.788250 -1.901932 -0.576011 -1.011453 0.502911 1.0
0.006075 -15.473122 -16.747343 7.409981 1.954564 -1.639761 0.541901 1.0
0.004341 -8.849235 -9.083637 11.310225 1.092738 1.648635 0.602525 1.0
0.001610 -4.182366 -13.032166 8.404118 0.799156 -0.580783 -1.222628 1.0
0.003212 14.018246 4.692261 -17.171448 -0.050372 1.398299 1.210870 1.0
0.002709 15.351471 12.172237 18.785969 1.577034 1.201768 -1.881229 1.0
0.000481 -13.252731 -18.662121 -14.276367 1.710211 -0.485362 -1.479041 1.0
0.009392 2.415489 -2.876276 18.440651 1.199723 -0.252263 0.213828 1.0
0.009509 -18.159798 -11.731108 -4.725494 1.861787 -0.940653 -1.551426 1.0
0.007973 -8.273314 -9.594804 -19.869371 1.548222 0.965049 -0.416605 1.0
0.000298 -12.667015 -14.523071 -9.253540 -0.424735 1.474792 -1.177311 1.0
0.007352 -7.078592 -9.917471 -2.946585 -0.326003 0.871910 -1.810294 1.0
0.000960 4.655983 13.121830 18.602730 1.606586 1.884731 0.672481 1.0
0.000968 0.863525 -6.735296 -0.117386 -1.289855 1.398261 0.576245 1.0
0.007368 -9.892191 -18.046738 8.488495 -1.385468 -1.552071 -1.663390 1.0
0.003513 -17.028193 7.173283 1.375851 0.392225 0.131340 -0.576104 1.0
0.008569 -19.197071 -5.181511 -5.642234 1.096367 -1.354960 -0.811872 1.0
0.002165 -10.504643 8.460716 -0.732664 0.612725 -1.921468 1.892726 1.0
0.002617 -9.228342 19.258774 2.247126 0.745734 1.557192 -0.273533 1.0
0.001807 -10.801864 13.081745 -15.074858 -0.313891 0.437183 -0.263889 1.0
0.007057 9.539511 10.553762 17.093201 0.542355 -0.633875 -1.538356 1.0
0.007137 -18.477623 6.589048 -17.855936 1.527944 0.148864 1.950927 1.0
0.008084 -17.801935 2.862782 -5.216899 -0.042345 0.315513 -1.166888 1.0
0.005279 -5.706510 10.695246 -5.001306 -1.692968 -1.717082 0.999708 1.0
0.000217 -17.118410 10.885929 -0.190748 -0.590828 1.948843 -1.786175 1.0
0.004399 -2.659945 14.326061 18.082001 -1.583794 1.181577 -1.235292 1.0
0.001124 -0.238806 -13.620583 -1.137579 0.069065 0.772230 -1.131914 1.0
0.004805 -12.608016 17.076973 12.719666 1.940212 1.142460 1.327495 1.0
0.003011 -19.849571 -11.754022 10.157345 -0.550747 -0.408319 1.390810 1.0
0.003368 6.911161 -4.133425 9.534271 0.249052 1.811648 0.366558 1.0
0.006835 -16.270988 13.508053 -10.144623 1.933108 1.747002 1.865116 1.0
0.002524 4.160801 10.546360 12.661755 0.612987 -1.535633 -1.383101 1.0
0.000561 -10.581054 4.235855 -7.989426 0.172304 -0.086393 -0.002074 1.0
0.007860 -15.839777 -19.122494 8.247528 1.620272 -0.090231 -0.513145 1.0
0.003921 -10.440817 1.187342 -4.355124 0.342554 1.299950 0.260488 1.0
0.000059 -6.916565 -6.695661 -13.965322 0.483064 -1.139552 -0.449471 1.0
0.009361 -0.963381 8.443035 -17.879242 -1.642878 0.149963 0.425447 1.0
0.001242 8.519032 19.378899 -18.849510 -0.372976 -0.609771 -0.417214 1.0
0.004710 -11.245236 1.315392 -12.218782 -0.107133 -0.590721 -0.244611 1.0
0.007046 -13.755562 10.266573 -9.715167 -0.280738 1.630878 -1.833558 1.0
0.003490 -2.592377 -10.063378 -15.197266 1.955154 0.280194 1.214524 1.0
0.006261 -0.081099 -3.038748 7.755299 -1.668032 1.392724 -0.485891 1.0
0.009070 19.989899 10.260450 7.404705 1.087538 -1.744518 -0.108775 1.0
0.004534 -11.163598 13.402206 10.862791 1.092197 0.558307 -0.538403 1.0
0.002656 14.535343 15.505291 -2.545084 -1.522577 -1.949426 0.001992 1.0
0.008715 -2.611797 -16.469309 0.333460 0.443250 1.709195 -1.563689 1.0
0.002685 0.918629 -0.611282 6.197189 -0.382299 -1.303638 1.748093 1.0
0.005509 -1.685989 -16.413784 13.517487 -1.164499 0.261656 1.645512 1.0
0.005281 -7.815457 5.602314 -1.886065 -1.909223 -0.305913 -1.482774 1.0
0.002562 2.607224 19.608414 -1.381742 1.704350 1.003846 -0.353760 1.0
0.000913 -14.803762 -6.845551 -13.167774 0.921825 1.117386 -0.101108 1.0
0.006684 -2.714195 -17.473194 8.011818 1.461982 -0.465577 -0.954142 1.0
0.004327 18.256943 4.415043 3.630962 -1.441774 0.110750 1.376597 1.0
0.006160 16.204590 -9.452202 16.839443 -1.944274 -1.405869 -0.432446 1.0
0.004690 11.274902 17.286942 -18.374193 -1.506227 0.851179 1.760717 1.0
0.005915 12.165356 -16.884325 -14.861794 1.782198 1.404394 -0.343272 1.0
0.001580 2.609859 -16.091206 -4.885738 0.540925 -0.675480 -0.786695 1.0
0.000058 -3.458141 -1.002190 -3.792175 -1.511356 -1.366672 -1.657863 1.0
0.005746 9.260235 -3.234188 2.986172 -1.140655 1.015746 -0.359189 1.0
0.002778 -4.133238 12.676090 7.020189 -1.168298 0.417454 0.141862 1.0
0.005677 19.098785 -6.692682 -3.919760 0.058617 1.172515 -1.539913 1.0
0.001724 9.174408 -5.699472 8.975477 1.085242 -0.347114 -1.938106 1.0
0.000643 -0.194559 10.048225 0.506550 -0.643748 0.521579 -1.827438 1.0
0.000638 10.105732 7.029343 -17.845047 -0.170812 1.164960 -0.518809 1.0
0.005929 13.899090 1.992615 9.852230 -1.357502 0.465293 0.178523 1.0
0.006094 -11.708763 10.825966 -8.002962 1.422113 1.452614 -1.911371 1.0
0.003967 5.132095 15.115440 5.234852 -1.786063 1.642313 -1.643411 1.0
0.002964 -17.970566 8.688726 -8.590088 -1.359738 -1.122849 0.277292 1.0
0.006107 -18.438725 -19.634882 -3.461885 1.609321 -0.139513 -0.800281 1.0
0.009181 16.095325 -5.859034 7.216518 0.802669 -1.546167 1.574847 1.0
0.006135 16.929287 10.517157 1.836956 -0.628482 1.112225 1.171951 1.0
0.007463 10.457363 -3.116129 -12.770638 0.389627 0.453374 -0.134894 1.0
0.007105 -15.987551 17.240582 2.436552 -0.885015 1.554882 0.897094 1.0
0.008635 -10.566693 5.588560 6.936447 -1.910898 -0.463562 0.915347 1.0
0.005603 4.852894 2.562178 -17.470720 0.960490 -1.043585 0.471693 1.0
0.004354 18.132473 -7.526502 -17.912977 1.659147 1.274515 0.780912 1.0
0.006972 -7.441845 4.917198 3.337753 1.762966 -1.835926 -0.407999 1.0
0.001884 13.563576 3.009350 18.148476 -1.852981 0.952667 -0.534571 1.0
0.003657 -3.891371 -2.262012 -17.637568 0.540020 0.121235 1.589117 1.0
0.005702 -12.498851 11.818668 -3.637215 -1.065565 -0.957448 0.164458 1.0
0.005125 5.283499 -0.241396 -17.157110 0.045454 -0.059566 -1.123157 1.0
0.002774 13.056915 7.600906 -11.570021 -1.732672 -1.023942 -1.393206 1.0
0.005971 18.010498 -17.586014 -8.137447 -0.607814 0.469878 1.244656 1.0
0.002333 3.470932 15.932446 16.622257 1.026539 1.035764 0.093796 1.0
0.006066 -14.955475 3.325537 12.285763 0.681660 0.661523 -1.778514 1.0
0.006285 -5.504381 7.853226 -10.806757 1.083631 0.587862 0.187542 1.0
0.005054 -5.672714 18.686794 -11.041580 -1.582827 1.419540 -1.789359 1.0
0.000594 2.622309 -6.842892 -8.489849 -0.890284 0.994035 -1.252198 1.0
0.000776 -3.544754 -16.695288 2.289122 -0.674596 -1.940229 -1.424178 1.0
0.004597 -19.729628 4.148085 -3.140757 1.329395 -0.867258 -0.006030 1.0
0.001641 -5.524622 -12.318974 -4.983865 -0.382026 -0.706742 1.783337 1.0
0.006364 5.728876 5.231878 12.194298 -1.038719 -1.758245 1.182444 1.0
0.008329 9.986887 9.605293 -3.829140 0.365617 0.920047 -0.777216 1.0
0.008316 18.673752 9.774687 3.184546 0.266307 -0.175822 0.967189 1.0
0.003861 -8.955671 2.022478 -8.185421 -1.236479 -1.500374 -0.793555 1.0
0.001793 3.691702 6.430389 -4.420469 -1.482288 -0.810517 1.635092 1.0
0.007484 15.444614 17.631416 11.229424 1.294337 1.923750 0.459833 1.0
0.006035 -15.993322 0.228039 -7.370153 0.981805 1.197355 -0.059713 1.0
0.006013 3.188557 -9.895853 0.408260 -1.836990 1.701265 1.157187 1.0
0.007092 -17.200361 -6.481180 -9.187225 -0.970037 0.592716 1.767643 1.0
0.006944 -11.012516 -7.359838 -16.787174 1.797742 -1.356283 0.945367 1.0
0.006972 -5.330916 3.289415 5.205257 0.474324 -0.037999 1.359174 1.0
0.004102 -3.044991 -17.164068 3.516371 1.965053 -1.348946 0.262744 1.0
0.004854 15.780834 -11.525866 4.774305 0.175499 1.608167 0.457947 1.0
0.006781 -16.162872 -9.401220 -6.305856 1.747805 -0.634459 0.641492 1.0
0.008880 8.630028 4.885738 -5.422710 -1.949020 -1.177421 -0.910293 1.0
0.006775 -15.607612 2.875439 7.466251 0.527690 0.890685 1.739616 1.0
0.009336 13.973793 17.549797 -0.547464 -0.124179 0.921495 -0.434672 1.0
0.001166 -7.644737 -5.096065 -9.566087 -1.721436 -0.176939 -1.811182 1.0
0.003647 8.513071 -0.820854 3.894939 -1.777297 0.964730 -1.786997 1.0
0.009852 4.060509 4.963682 -15.415283 -0.466720 -0.164498 -0.715108 1.0
0.007953 5.044891 -10.493041 3.461594 1.901218 1.766243 1.243431 1.0
0.000872 -8.725604 -11.216096 11.080502 -1.002062 -1.651054 -1.268559 1.0
0.003316 -19.928377 -16.244614 16.765121 1.137826 -0.562317 1.145569 1.0
0.008927 1.394655 -0.019215 -2.957788 0.844942 0.947381 -1.363487 1.0
0.004703 -5.269952 -12.083261 -3.355576 0.285237 1.985342 -0.361832 1.0
0.001703 -7.535544 -9.895433 7.452930 -1.857604 -0.752474 1.172861 1.0
0.005703 -7.657564 19.318768 10.521721 -0.141955 -1.830335 1.556642 1.0
0.001211 -2.485174 -8.311709 -14.900237 1.171544 -1.857924 1.874505 1.0
0.006996 0.703918 -9.235256 -16.940893 -0.560099 -1.588235 -1.466677 1.0
0.008885 16.392475 -11.627723 12.857460 1.532840 -1.550352 -0.767308 1.0
0.004651 19.538914 -9.499912 14.965931 1.238271 -0.371172 1.715094 1.0
0.008942 -11.521166 3.762407 -5.225910 0.813224 -0.144509 -0.756812 1.0
0.005641 -8.789398 -3.418980 17.211746 -0.221074 0.414211 1.642032 1.0
0.009061 5.985563 -0.663326 11.493050 0.365355 0.530330 1.255868 1.0
0.003422 -14.878189 -17.727888 7.383535 1.505608 0.750864 -0.235288 1.0
0.008788 13.911938 17.921516 6.904078 -0.318408 0.510069 0.724405 1.0
0.002703 -14.510975 -5.944815 5.490358 -0.355529 0.616392 -0.296167 1.0
0.000823 6.895779 17.349388 -8.807048 1.995411 0.876484 -0.930304 1.0
0.005960 -13.334153 12.880936 9.868202 1.485724 -1.441271 0.559222 1.0
0.002102 -6.582415 9.340689 -11.056406 1.498075 -1.845605 0.909614 1.0
0.004716 16.404488 -9.818844 14.693451 -0.717875 -1.327777 0.044670 1.0
0.001909 -19.278090 -6.838279 -10.944304 1.907115 0.881794 0.306115 1.0
0.007188 16.623589 -7.347127 -3.168617 -1.492580 -1.786301 1.638249 1.0
0.000116 -15.648664 -7.083503 -12.429943 0.993756 -1.949929 -0.458375 1.0
0.005212 3.406849 18.912590 -16.124346 -0.188844 -1.897290 0.246458 1.0
0.000562 15.938076 -8.749113 -6.338175 -0.569170 1.968304 1.292917 1.0
0.000143 19.780186 5.577419 19.659573 1.842005 -1.416621 -1.150732 1.0
0.004125 19.241615 -6.177434 15.873924 -0.691851 0.064490 -0.115524 1.0
0.000957 1.603964 -2.176430 -19.239492 0.185316 -1.402045 -0.178080 1.0
0.002530 7.330263 -0.266165 6.574589 1.910180 0.397586 -1.775630 1.0
0.007473 -10.628767 2.317259 -13.821634 1.978335 1.878671 -1.174942 1.0
0.006860 19.658699 3.765020 -1.305264 -1.758523 0.495043 0.193422 1.0
0.002093 3.889172 5.321863 4.539043 0.770325 -1.148902 -1.594106 1.0
0.004649 3.792103 13.872303 -8.226479 1.757453 1.510881 1.385591 1.0
0.004078 15.737694 -16.537548 13.432575 0.129859 -1.453533 -1.530337 1.0
0.004056 -10.156919 12.667660 -14.625198 -0.571093 1.636290 1.117900 1.0
0.006379 -9.355788 -2.738348 16.579292 0.817106 1.104182 1.992146 1.0
0.000018 -0.522898 11.649590 -5.357142 0.249734 1.282413 1.514976 1.0
0.000521 16.906555 -11.510781 18.307346 1.157130 -0.107532 0.718109 1.0
0.008151 -14.630346 -12.231444 -13.885028 -0.565786 -1.169460 0.883462 1.0
0.005865 18.347042 -1.273916 -10.724701 -1.004316 0.460115 1.148389 1.0
0.007437 -0.039024 -15.878076 17.186810 1.870879 -0.136866 -0.311254 1.0
0.006889 -9.140284 19.236160 -17.862097 -0.826813 -0.237117 -1.226656 1.0
0.003976 -8.013241 1.452150 6.283813 1.205356 -1.587193 0.050208 1.0
0.004633 4.041210 0.586971 -14.766850 1.356170 1.145124 -1.904390 1.0
0.007311 3.772713 7.978214 9.875591 1.904356 -1.488255 -1.094889 1.0
0.000484 13.455322 -16.357597 -2.140593 -1.692869 -0.046309 1.686720 1.0
0.006777 -10.816780 2.384357 -6.119776 -1.506159 1.988601 -1.589457 1.0
0.009996 17.575081 -15.602850 2.902880 -1.129638 -1.828574 -0.838019 1.0
0.003550 -6.150884 -17.889351 13.671074 0.974892 1.010865 1.601803 1.0
